FECHA,MERV,BVSP,GSPC,NDX,FTSE,GDAXI,FCHI,N225,HSI,SSEC,BSESN,DEXARUS,DEXBZUS,DEXUSUK,DEXUSEU,DEXJPUS,DEXHKUS,DEXCHUS,DOLAR_BLUE
15/09/2016,15851.53027,57909,2147.26001,4819.899902,6730.299805,10431.2002,4373.220215,16405.00977,23335.58984,,28412.89063,15.0605,3.3274,1.3215,1.1244,102.24,7.758,6.6707,
16/09/2016,15828.16016,57080,2139.159912,4818.049805,6710.299805,10276.16992,4332.450195,16519.28906,,,28599.0293,15.1275,3.2923,1.309,1.1155,102.36,7.7585,6.6707,
19/09/2016,15990.69043,57350,2139.120117,4796.069824,6813.600098,10373.87012,4394.189941,,23550.44922,3026.05,28634.5,15.1475,3.2565,1.3051,1.1174,101.82,7.7578,6.665,
20/09/2016,16012.83984,57736,2139.76001,4805.220215,6830.799805,10393.86035,4388.600098,16492.15039,23530.85938,3023,28523.19922,15.1365,3.2633,1.2974,1.1155,101.66,7.7574,6.67,
21/09/2016,16292.48047,58394,2163.120117,4853.75,6834.799805,10436.49023,4409.549805,16807.61914,23669.90039,3025.87,28507.41992,15.1445,3.2393,1.2978,1.1189,100.62,7.7559,6.6695,
22/09/2016,16643.05078,58994,2177.179932,4891.359863,6911.399902,10674.17969,4509.819824,,23759.80078,3042.31,28773.13086,15.1595,3.2092,1.3092,1.1208,100.8,7.7556,6.663,
23/09/2016,16441.71094,58697,2164.689941,4858.910156,6909.399902,10626.96973,4488.689941,16754.01953,23686.48047,3033.9,28668.2207,15.1475,3.227,1.2959,1.1226,101.04,7.7565,6.669,
26/09/2016,16356.44043,58054,2146.100098,4817.169922,6818,10393.70996,4407.850098,16544.56055,23317.91992,2980.43,28294.2793,15.2285,3.2345,1.2978,1.1254,100.34,7.7556,6.6683,
27/09/2016,16348.5,58382,2159.929932,4866.709961,6807.700195,10361.48047,4398.680176,16683.92969,23571.90039,2998.17,28223.69922,15.278,3.2364,1.3005,1.1215,100.36,7.7542,6.6691,
28/09/2016,16755.16992,59356,2171.370117,4875.27002,6849.399902,10438.33984,4432.450195,16465.40039,23619.65039,2987.86,28292.81055,15.355,3.2468,1.2996,1.1216,100.57,7.7534,6.673,
29/09/2016,16743.42969,58351,2151.129883,4838.299805,6919.399902,10405.54004,4443.839844,16693.71094,23739.4707,2998.48,27827.5293,15.3625,3.2276,1.2991,1.1223,101.48,7.7552,6.665,
30/09/2016,16675.67969,58367,2168.27002,4875.700195,6899.299805,10511.01953,4448.259766,16449.83984,23297.15039,3004.7,27865.96094,15.3595,3.2434,1.3015,1.1241,101.21,7.7555,6.6685,
03/10/2016,16846.88086,59461,2161.199951,4866.629883,6983.5,,4453.560059,16598.66992,23584.42969,,28243.28906,15.195,3.2333,1.284,1.1211,101.54,7.7557,6.6685,
04/10/2016,16873.83008,59339,2150.48999,4859.470215,7074.299805,10619.61035,4503.089844,16735.65039,23689.43945,,28334.55078,15.1615,3.2339,1.2746,1.1204,102.66,7.7563,6.6685,
05/10/2016,17070.65039,60254,2159.72998,4877.75,7033.299805,10585.78027,4489.950195,16819.24023,23788.31055,,28220.98047,15.1875,3.2326,1.2745,1.1206,103.53,7.7572,6.6685,
06/10/2016,17143.32031,60644,2160.77002,4873.919922,7000,10568.79981,4480.100098,16899.09961,23952.5,,28106.21094,15.2115,3.2309,1.2647,1.1151,104.02,7.7575,6.6685,
07/10/2016,17136.2207,61109,2153.73999,4864.52002,7044.399902,10490.86035,4449.910156,16860.08984,23851.82031,,28061.14063,15.19,3.2296,1.2434,1.1201,103.42,7.7583,6.6685,
10/10/2016,,61668,2163.659912,4893.77002,7097.5,10624.08008,4497.259766,,,3048.14,28082.33984,15.19,,,1.1138,,,,
11/10/2016,17159.16016,61022,2136.72998,4821.910156,7070.899902,10577.16016,4471.740234,17024.75977,23549.51953,3065.25,,15.1845,3.2111,1.2218,1.1054,103.36,7.76,6.719,
12/10/2016,17207.90039,,2139.179932,4819.640137,7024,10523.07031,4452.240234,16840,23407.05078,3058.5,,15.0685,3.2111,1.2195,1.1008,104.48,7.7571,6.718,
13/10/2016,17234.81055,61119,2132.550049,4803.100098,6977.700195,10414.07031,4405.169922,16774.24023,23031.30078,3061.35,27643.10938,15.126,3.199,1.2201,1.1056,103.62,7.7562,6.7248,
14/10/2016,17414.89063,61767,2132.97998,4808.47998,7013.600098,10580.37988,4470.919922,16856.36914,23233.31055,3063.81,27673.59961,15.1685,3.1975,1.2189,1.0971,104.1,7.7587,6.7277,
17/10/2016,17664,62696,2126.5,4796.169922,6947.600098,10503.57031,4450.22998,16900.11914,23037.53906,3041.17,27529.9707,15.1988,3.1985,1.2186,1.0999,103.96,7.7591,6.735,
18/10/2016,17847.63086,63782,2139.600098,4839.720215,7000.100098,10631.54981,4508.910156,16963.60938,23394.39063,3083.88,28050.88086,15.1985,3.1787,1.231,1.0981,103.8,7.7586,6.7401,
19/10/2016,18125.39063,63506,2144.290039,4836.609863,7021.899902,10645.67969,4520.299805,16998.91016,23304.9707,3084.72,27984.36914,15.175,3.1677,1.2279,1.0974,103.3,7.7574,6.737,
20/10/2016,18147.31055,63838,2141.340088,4832.709961,7026.899902,10701.38965,4540.120117,17235.5,23374.40039,3084.46,28129.83984,15.1835,3.1548,1.2256,1.093,103.92,7.7577,6.7439,
21/10/2016,18257.2793,64108,2141.159912,4851.859863,7020.5,10710.73047,4536.069824,17184.58984,,3090.94,28077.17969,15.1705,3.159,1.221,1.0884,103.96,7.7576,6.7654,
24/10/2016,18390.65039,64060,2151.330078,4909.970215,6986.399902,10761.16992,4552.580078,17234.41992,23604.08008,3128.25,28179.08008,15.164,3.1255,1.2204,1.0883,104.2,7.7576,6.7728,
25/10/2016,18409.07031,63866,2143.159912,4891.450195,7017.600098,10757.30957,4540.839844,17365.25,23565.10938,3131.94,28091.41992,15.2255,3.1142,1.2164,1.0888,104.25,7.7569,6.778,
26/10/2016,18187.58008,63826,2139.429932,4860.589844,6958.100098,10709.67969,4534.589844,17391.83984,23325.42969,3116.31,27836.50977,15.2005,3.132,1.2234,1.0909,104.42,7.756,6.7706,
27/10/2016,18065.60938,64250,2133.040039,4836.450195,6986.600098,10717.08008,4533.569824,17336.41992,23132.34961,3112.35,27915.90039,15.1725,3.1494,1.2173,1.0897,105.14,7.7545,6.7819,
28/10/2016,17869.06055,64308,2126.409912,4805.589844,6996.299805,10696.19043,4548.580078,17446.41016,22954.81055,3104.27,27941.50977,15.1835,3.1833,1.2155,1.0987,105.4,7.7536,6.776,
31/10/2016,17610.13086,64925,2126.149902,4801.27002,6954.200195,10665.00977,4509.259766,17425.01953,22934.53906,3100.49,,15.165,3.1658,1.2212,1.0981,105.07,7.7549,6.7735,
01/11/2016,17107.63086,63326,2111.719971,4766.939941,6917.100098,10526.16016,4470.279785,17442.40039,23147.07031,3122.44,27876.60938,15.072,3.2342,1.2218,1.1056,104.59,7.7546,6.763,
02/11/2016,16807.35938,,2097.939941,4726.910156,6845.399902,10370.92969,4414.669922,17134.67969,22810.5,3102.73,27527.2207,15.1135,3.2364,1.2315,1.1097,103.22,7.7552,6.7606,
03/11/2016,16706.08008,61750,2088.659912,4679.100098,6790.5,10325.87988,4411.680176,,22683.50977,3128.94,27430.2793,15.072,3.2386,1.2454,1.1105,103.17,7.7547,6.7612,
04/11/2016,16754.92969,61598,2085.179932,4660.459961,6693.299805,10259.12988,4377.459961,16905.35938,22642.61914,3125.32,27274.15039,15.0885,3.2411,1.2546,1.1138,103.02,7.7559,6.7534,
07/11/2016,17257.56055,64052,2131.52002,4773.72998,6806.899902,10456.9502,4461.209961,17177.21094,22801.40039,3133.33,27458.99023,15.082,3.1978,1.2403,1.104,104.6,7.7561,6.774,
08/11/2016,17138.39063,64158,2139.560059,4804.919922,6843.100098,10482.32031,4476.890137,17171.38086,22909.4707,3147.89,27591.14063,14.946,3.1801,1.2372,1.1026,104.98,7.755,6.784,
09/11/2016,17024.89063,63258,2163.26001,4825.180176,6911.799805,10646.00977,4543.47998,16251.54004,22415.18945,3128.37,27252.5293,14.9385,3.2163,1.2474,1.0909,104.84,7.7552,6.7769,
10/11/2016,16230.73047,61201,2167.47998,4747.029785,6828,10630.12012,4530.950195,17344.41992,22839.10938,3171.28,27517.67969,15.0385,3.3653,1.2523,1.0893,106.56,7.7562,6.7987,
11/11/2016,15659.74023,59184,2164.449951,4751.950195,6730.399902,10667.9502,4489.27002,17374.78906,22531.08984,3196.04,26818.82031,15.3,,,1.0856,,,,
14/11/2016,15693.73047,59657,2164.199951,4702.040039,6753.200195,10693.69043,4508.549805,17672.61914,22222.2207,3210.37,,15.592,3.4485,1.2469,1.0737,108.3,7.7581,6.8447,
15/11/2016,16478.38086,,2180.389893,4764.470215,6792.700195,10735.13965,4536.529785,17668.15039,22323.91016,3206.99,26304.63086,15.485,3.4479,1.2422,1.0722,108.94,7.7575,6.8556,
16/11/2016,16520.84961,60759,2176.939941,4792.27002,6749.700195,10663.87012,4501.140137,17862.21094,22280.5293,3205.06,26298.68945,15.4975,3.4198,1.245,1.069,109.16,7.7575,6.877,
17/11/2016,16471.67969,59770,2187.120117,4826.589844,6794.700195,10685.54004,4527.77002,17862.63086,22262.88086,3208.45,26227.61914,15.5015,3.4134,1.245,1.0626,109.64,7.7568,6.8674,
18/11/2016,16385.11914,59962,2181.899902,4808.040039,6775.799805,10664.55957,4504.350098,17967.41016,22344.21094,3192.86,26150.24023,15.492,3.3894,1.2327,1.0588,110.51,7.7572,6.8873,
21/11/2016,16844.28906,61070,2198.179932,4859,6778,10685.12988,4529.580078,18106.01953,22357.7793,3218.15,25765.14063,15.385,3.3585,1.2474,1.0629,111.12,7.7555,6.8918,
22/11/2016,17306.81055,61954,2202.939941,4873.839844,6819.700195,10713.84961,4548.350098,18162.93945,22678.07031,3248.35,25960.7793,15.434,3.3595,1.2424,1.0626,110.98,7.7557,6.888,
23/11/2016,17366.44922,61986,2204.719971,4853.859863,6817.700195,10662.44043,4529.209961,,22676.68945,3241.14,26051.81055,15.5463,3.3945,1.2458,1.056,112.58,7.7561,6.9195,
24/11/2016,17385.17969,61396,,,6829.200195,10689.25977,4542.560059,18333.41016,22608.49023,3241.74,25860.16992,15.5275,,,1.0554,,,,
25/11/2016,17168.64063,61559,2213.350098,4870.02002,6840.799805,10699.26953,4550.27002,18381.2207,22723.44922,3261.94,26316.33984,15.545,3.4229,1.2462,1.0587,113.17,7.7553,6.9176,
28/11/2016,,62855,2201.719971,4857.02002,6799.5,10582.66992,4510.390137,18356.89063,22830.57031,3277,26350.16992,15.495,3.3871,1.2411,1.0615,112.36,7.7555,6.9055,
29/11/2016,17042.17969,60987,2204.659912,4873.209961,6772,10620.49023,4551.459961,18307.03906,22737.07031,3282.92,26394.00977,15.6895,3.4011,1.2505,1.065,112.78,7.7562,6.8933,
30/11/2016,17442.40039,61906,2198.810059,4810.810059,6783.799805,10640.29981,4578.339844,18308.48047,22789.76953,3250.03,26652.81055,15.8665,3.3854,1.2481,1.0588,114.34,7.7566,6.8837,
01/12/2016,17041.98047,59507,2191.080078,4734.100098,6752.899902,10534.04981,4560.609863,18513.11914,22878.23047,3273.31,26559.91992,15.805,3.4717,1.2596,1.0662,114.34,7.7563,6.883,
02/12/2016,16947.75977,60316,2191.949951,4739.370117,6730.700195,10513.34961,4528.819824,18426.08008,22564.82031,3243.84,26230.66016,15.935,3.4576,1.2685,1.0673,113.76,7.7547,6.883,
05/12/2016,16999.01953,59832,2204.709961,4778.140137,6746.799805,10684.83008,4574.319824,18274.99023,22505.55078,3204.71,26349.09961,15.868,3.4314,1.2708,1.0764,114.1,7.7555,6.8775,
06/12/2016,17235.21094,61088,2212.22998,4788.669922,6779.799805,10775.32031,4631.939941,18360.53906,22675.15039,3199.65,26392.75977,15.915,3.4269,1.2706,1.0719,113.98,7.7552,6.879,
07/12/2016,17196.76953,61414,2241.350098,4851.939941,6902.200195,10986.69043,4694.720215,18496.68945,22800.91992,3222.24,26236.86914,15.9975,3.3977,1.2604,1.0753,113.5,7.756,6.878,
08/12/2016,,60677,2246.189941,4859.189941,6931.600098,11179.41992,4735.47998,18765.4707,22861.83984,3215.37,26694.2793,15.995,3.3798,1.2574,1.0615,114.16,7.7557,6.8771,
09/12/2016,,60501,2259.530029,4895.899902,6954.200195,11203.62988,4764.069824,18996.36914,22760.98047,3232.88,26747.17969,15.985,3.3595,1.259,1.0562,115.17,7.7586,6.9042,
12/12/2016,17157.49023,59179,2256.959961,4874.299805,6890.399902,11190.20996,4760.77002,19155.0293,22433.01953,3152.97,26515.24023,16.025,3.3505,1.2677,1.0635,115.34,7.7577,6.9045,
13/12/2016,17197.4707,59281,2271.719971,4935.839844,6968.600098,11284.65039,4803.870117,19250.51953,22446.69922,3155.04,26697.82031,15.9663,3.3308,1.2685,1.0627,115.26,7.7562,6.8984,
14/12/2016,16918.41016,58212,2253.280029,4921.220215,6949.200195,11244.83984,4769.240234,19253.60938,22456.61914,3140.53,26602.83984,15.967,3.3332,1.2706,1.0537,115.06,7.7559,6.9025,
15/12/2016,16738.58984,58396,2262.030029,4933.410156,6999,11366.40039,4819.22998,19273.78906,22059.40039,3117.68,26519.07031,15.9575,3.3933,1.2389,1.0414,118.32,7.7602,6.941,
16/12/2016,16563.5,58389,2258.070068,4914.859863,7011.600098,11404.00977,4833.27002,19401.15039,22020.75,3122.98,26489.56055,15.868,3.386,1.2478,1.0451,117.74,7.7659,6.958,
19/12/2016,15996.12988,57111,2262.530029,4934.850098,7017.200195,11426.7002,4822.77002,19391.59961,21832.67969,3118.08,26374.69922,15.868,3.3725,1.2419,1.0402,116.6,7.7674,6.9506,
20/12/2016,16064.05957,57583,2270.76001,4953.799805,7044,11464.74023,4849.890137,19494.5293,21729.06055,3102.88,26307.98047,15.868,3.3631,1.2358,1.0387,117.86,7.7658,6.947,
21/12/2016,16587.28906,57647,2265.179932,4948.910156,7041.399902,11468.63965,4833.819824,19444.49023,21809.80078,3137.43,26242.38086,15.785,3.3335,1.2348,1.0425,117.79,7.7633,6.939,
22/12/2016,16378.4502,57255,2260.959961,4934.390137,7063.700195,11456.09961,4834.629883,19427.66992,21636.19922,3139.56,25979.59961,15.72,3.3153,1.2301,1.0437,117.48,7.7619,6.9473,
23/12/2016,16354.51953,57937,2263.790039,4940.02002,7068.200195,11449.92969,4839.680176,,21574.75977,3110.15,26040.69922,15.485,3.2687,1.2252,1.0457,117.22,7.7587,6.9432,
26/12/2016,16113.25977,58620,,,,,,19396.64063,,3122.57,25807.09961,15.5575,,,1.0456,,,,
27/12/2016,16386.74023,58697,2268.879883,4965.810059,,11472.24023,4848.279785,19403.06055,,3114.66,26213.43945,15.545,3.28,1.2261,1.0457,117.52,7.7596,6.9491,
28/12/2016,16508.25977,59782,2249.919922,4926.290039,7106.100098,11474.99023,4848.009766,19401.7207,21754.74023,3102.24,26210.67969,15.71,3.283,1.2222,1.0412,117.66,7.7575,6.9559,
29/12/2016,16917.85938,60227,2249.26001,4918.279785,7120.299805,11451.04981,4838.470215,19145.14063,21790.91016,3096.1,26366.15039,15.915,3.2456,1.2237,1.0492,116.32,7.7549,6.9535,
30/12/2016,,,2238.830078,4863.620117,7142.799805,11481.05957,4862.310059,19114.36914,22000.56055,3103.64,26626.46094,15.868,3.2532,1.2337,1.0516,116.78,7.7534,6.943,
02/01/2017,17504.82031,59589,,,,11598.33008,4882.379883,,,,26595.44922,15.94,,,1.0459,,,,
03/01/2017,17911.2207,61814,2257.830078,4911.330078,7177.899902,11584.24023,4899.330078,,22150.40039,3135.92,26643.24023,15.94,3.2526,1.2256,1.0406,117.68,7.7561,6.9575,
04/01/2017,18143.09961,61589,2270.75,4937.209961,7189.700195,11584.30957,4899.399902,19594.16016,22134.4707,3158.79,26633.13086,16.0765,3.2139,1.2299,1.0488,117.38,7.7544,6.9322,
05/01/2017,18222.69922,62071,2269,4964.950195,7195.299805,11584.94043,4900.640137,19520.68945,22456.68945,3165.41,26878.24023,15.9585,3.2051,1.2415,1.0607,115.46,7.754,6.887,
06/01/2017,18284.2793,61665,2276.97998,5007.080078,7210.100098,11599.00977,4909.839844,19454.33008,22503.00977,3154.32,26759.23047,15.81,3.2113,1.2314,1.0533,116.85,7.7547,6.9176,
09/01/2017,18509.92969,61700,2268.899902,5024.899902,7237.799805,11563.99023,4887.569824,,22558.68945,3171.24,26726.55078,15.884,3.1916,1.2167,1.0574,116.07,7.7556,6.935,
10/01/2017,18783.32031,62132,2268.899902,5035.169922,7275.5,11583.29981,4888.22998,19301.43945,22744.84961,3161.67,26899.56055,15.846,3.1971,1.2165,1.0554,115.74,7.7542,6.918,
11/01/2017,18467.75977,62446,2275.320068,5050.209961,7290.5,11646.16992,4888.709961,19364.66992,22935.34961,3136.75,27140.41016,15.845,3.2024,1.2118,1.0582,116.26,7.7554,6.9365,
12/01/2017,18591.2793,63954,2270.439941,5041.430176,7292.399902,11521.04004,4863.970215,19134.69922,22829.01953,3119.29,27247.16016,15.813,3.1821,1.2211,1.0613,113.87,7.7541,6.889,
13/01/2017,18885.08984,63652,2274.639893,5059.509766,7337.799805,11629.17969,4922.490234,19287.2793,22937.38086,3112.76,27238.06055,15.845,3.2077,1.2198,1.0644,115.03,7.7548,6.8985,
16/01/2017,18997.44922,63831,,,7327.100098,11554.70996,4882.180176,19095.24023,22718.15039,3103.43,27288.16992,15.875,,,1.0603,,,,
17/01/2017,18875.55078,64354,2267.889893,5044.649902,7220.399902,11540,4859.689941,18813.5293,22840.9707,3108.77,27235.66016,15.905,3.2077,1.2388,1.0713,112.96,7.7559,6.852,
18/01/2017,18870.08984,64150,2271.889893,5055.850098,7247.600098,11599.38965,4853.399902,18894.36914,23098.25977,3113.01,27257.64063,15.972,3.2242,1.2309,1.0631,113.4,7.7563,6.836,
19/01/2017,18633.46094,63951,2263.689941,5051.169922,7208.399902,11596.88965,4841.140137,19072.25,23049.96094,3101.3,27308.59961,15.9005,3.2024,1.2319,1.0664,115.3,7.7568,6.868,
20/01/2017,19039.49023,64521,2271.310059,5063.200195,7198.399902,11630.12988,4850.669922,19137.91016,22885.91016,3123.14,27034.5,15.905,,,1.0703,,,,
23/01/2017,19470.58984,65749,2265.199951,5065.700195,7151.200195,11545.75,4821.410156,18891.0293,22898.51953,3136.77,27117.33984,15.9365,3.1685,1.2485,1.0765,112.9,7.7559,6.8514,
24/01/2017,19366.93945,65840,2280.070068,5101.060059,7150.299805,11594.94043,4830.029785,18787.99023,22949.85938,3142.55,27375.58008,15.9285,3.1695,1.2531,1.0731,113.63,7.7567,6.8555,
25/01/2017,19406.63086,,2298.370117,5151.470215,7164.399902,11806.04981,4877.669922,19057.5,23049.11914,3149.55,27708.14063,15.9525,3.1697,1.262,1.0748,113.6,7.7572,6.8812,
26/01/2017,19180.40039,66191,2296.679932,5156.919922,7161.5,11848.62988,4867.240234,19402.39063,23374.16992,3159.17,,15.9465,3.1892,1.2579,1.0682,114.7,7.7576,6.8768,
27/01/2017,19215.7793,66034,2294.689941,5168.060059,7184.5,11814.26953,4839.97998,19467.40039,23360.7793,,27882.46094,15.885,3.1537,1.2531,1.0699,115.16,7.758,6.8768,
30/01/2017,18777.5,64302,2280.899902,5129.330078,7118.5,11681.88965,4784.640137,19368.84961,,,27849.56055,15.8905,3.1152,1.2478,1.0695,113.86,7.7575,6.8768,
31/01/2017,19062.58984,64671,2278.870117,5116.77002,7099.200195,11535.30957,4748.899902,19041.33984,,,27655.96094,15.8985,3.1477,1.2585,1.0798,112.72,7.7579,6.8768,
01/02/2017,19200.75977,64836,2279.550049,5152.689941,7107.700195,11659.5,4794.580078,19148.08008,23318.39063,,28141.64063,15.795,3.153,1.2643,1.0769,113.29,7.7593,6.8768,
02/02/2017,19374.99023,64578,2280.850098,5147.700195,7140.799805,11627.9502,4794.290039,18914.58008,23184.51953,,28226.60938,15.675,3.1245,1.2541,1.0758,112.48,7.7594,6.8768,
03/02/2017,19200.5,64954,2297.419922,5161.600098,7188.299805,11651.49023,4825.419922,18918.19922,23129.21094,3140.17,28240.51953,15.615,3.1157,1.2504,1.0784,112.42,7.7582,6.865,
06/02/2017,19248.66016,63993,2292.560059,5167.959961,7172.200195,11509.83984,4778.080078,18976.71094,23348.24023,3156.98,28439.2793,15.7675,3.1181,1.245,1.075,112.32,7.7579,6.86,
07/02/2017,19194.32031,64199,2293.080078,5185.879883,7186.200195,11549.44043,4754.470215,18910.7793,23331.57031,3153.09,28335.16016,15.6755,3.1235,1.2486,1.0681,112.14,7.7586,6.8821,
08/02/2017,19147.91992,64835,2294.669922,5196.580078,7188.799805,11543.37988,4766.600098,19007.59961,23485.13086,3166.98,28289.91992,15.67,3.119,1.2543,1.0699,111.74,7.7588,6.87,
09/02/2017,19302.25,64965,2307.870117,5212.160156,7229.5,11642.86035,4826.240234,18907.66992,23525.14063,3183.18,28329.69922,15.65,3.1291,1.2516,1.0656,113.24,7.7575,6.866,
10/02/2017,19502.92969,66125,2316.100098,5226.689941,7258.799805,11666.96973,4828.319824,19378.92969,23574.98047,3196.7,28334.25,15.5255,3.1092,1.2502,1.0641,113.22,7.7588,6.8775,
13/02/2017,19507.53906,66968,2328.25,5256.819824,7278.899902,11774.42969,4888.189941,19459.15039,23710.98047,3216.84,28351.61914,15.4825,3.1106,1.251,1.0598,113.79,7.7592,6.8776,
14/02/2017,19606.38086,66713,2337.580078,5271.069824,7268.600098,11771.80957,4895.819824,19238.98047,23703.00977,3217.93,28339.31055,15.4775,3.1074,1.2465,1.0577,114.34,7.7595,6.8649,
15/02/2017,19657.07031,67976,2349.25,5302.390137,7302.399902,11793.92969,4924.859863,19437.98047,23994.86914,3212.99,28155.56055,15.367,3.0557,1.2465,1.0601,114.17,7.7604,6.8685,
16/02/2017,19563.21094,67814,2347.219971,5300.640137,7277.899902,11757.24023,4899.459961,19347.5293,24107.69922,3229.62,28301.26953,15.4225,3.0744,1.2477,1.0674,113.36,7.7598,6.8517,
17/02/2017,19681.33984,67748,2351.159912,5324.720215,7300,11757.01953,4867.580078,19234.61914,24033.74023,3202.08,28468.75,15.655,3.1038,1.2428,1.0614,112.86,7.761,6.864,
20/02/2017,20038.39063,68533,,,7299.899902,11827.62012,4864.990234,19251.08008,24146.08008,3239.96,28661.58008,15.69,,,1.0614,,,,
21/02/2017,20072.91992,69052,2365.379883,5350.72998,7274.799805,11967.49023,4888.759766,19381.43945,23963.63086,3253.33,28761.58984,15.595,3.0932,1.2465,1.0537,113.48,7.7605,6.881,
22/02/2017,19915.25,68590,2362.820068,5352.129883,7302.299805,11998.58984,4895.879883,19379.86914,24201.96094,3261.22,28864.71094,15.581,3.0778,1.2456,1.0556,113.46,7.7599,6.8765,
23/02/2017,19538.08984,67461,2363.810059,5332.370117,7271.399902,11947.83008,4891.290039,19371.46094,24114.85938,3251.38,28892.9707,15.505,3.0645,1.2548,1.0581,112.68,7.7595,6.8622,
24/02/2017,19117.44922,66662,2367.340088,5343.310059,7243.700195,11804.03027,4845.240234,19283.53906,23965.69922,3253.43,,15.475,3.1123,1.2499,1.0563,112.26,7.7609,6.8645,
27/02/2017,,,2369.75,5347.549805,7253,11822.66992,4845.180176,19107.4707,23925.05078,3228.66,28812.88086,15.475,3.1085,1.2473,1.0587,112.01,7.7611,6.8675,
28/02/2017,,,2363.639893,5330.310059,7263.399902,11834.41016,4858.580078,19118.99023,23740.73047,3241.73,28743.32031,15.475,3.1085,1.2427,1.0577,112.06,7.7627,6.8665,
01/03/2017,19358.9707,66989,2395.959961,5390.990234,7382.899902,12067.19043,4960.830078,19393.53906,23776.49023,3246.93,28984.49023,15.45,3.1028,1.2318,1.0547,113.66,7.7632,6.8794,
02/03/2017,18966.50977,65855,2381.919922,5363.259766,7382.399902,12059.57031,4963.799805,19564.80078,23728.07031,3230.03,28839.78906,15.405,3.1264,1.2267,1.0507,114.45,7.7623,6.8868,
03/03/2017,19265.44922,66786,2383.120117,5373.47998,7374.299805,12027.36035,4995.129883,19469.16992,23552.7207,3218.31,28832.44922,15.435,3.1385,1.2249,1.0623,114.6,7.7635,6.8954,
06/03/2017,19197.33984,66341,2375.310059,5360.310059,7350.100098,11958.40039,4972.189941,19379.14063,23596.2793,3233.87,29048.18945,15.4705,3.1218,1.2243,1.0581,113.92,7.7634,6.8955,
07/03/2017,19248.16016,65742,2368.389893,5351.279785,7339,11966.13965,4955,19344.15039,23681.07031,3242.41,28999.56055,15.567,3.1222,1.2209,1.0566,113.99,7.7643,6.9,
08/03/2017,19232.60938,64718,2362.97998,5359.810059,7334.600098,11967.30957,4960.47998,19254.0293,23782.26953,3240.66,28901.93945,15.639,3.1527,1.2152,1.0541,114.58,7.7675,6.9113,
09/03/2017,18785.49023,64585,2364.870117,5363.97998,7315,11978.38965,4981.509766,19318.58008,23501.56055,3216.75,28929.13086,15.536,3.1684,1.2166,1.0577,114.71,7.7648,6.9086,
10/03/2017,18895.91016,64675,2372.600098,5385.899902,7343.100098,11963.17969,4993.319824,19604.60938,23568.66992,3212.76,28946.23047,15.4695,3.1552,1.2158,1.0672,115.02,7.765,6.905,
13/03/2017,19188.25,65534,2373.469971,5394.569824,7367.100098,11990.03027,4999.600098,19633.75,23829.66992,3237.02,,15.5315,3.1524,1.2234,1.0654,114.61,7.7638,6.905,
14/03/2017,19062.24023,64699,2365.449951,5382.169922,7357.899902,11988.79004,4974.259766,19609.5,23827.94922,3239.33,29442.63086,15.5375,3.159,1.2168,1.0604,114.63,7.768,6.913,
15/03/2017,19368.39063,66235,2385.26001,5416.25,7368.600098,12009.87012,4985.47998,19577.38086,23792.84961,3241.76,29398.10938,15.564,3.1576,1.2222,1.0735,114.66,7.7689,6.9132,
16/03/2017,19601.28906,65783,2381.379883,5412.080078,7416,12083.17969,5013.379883,19590.14063,24288.2793,3268.94,29585.84961,15.55,3.1194,1.237,1.0766,113.02,7.7611,6.913,
17/03/2017,19434,64210,2378.25,5408.759766,7425,12095.24023,5029.240234,19521.58984,24309.92969,3237.45,29648.99023,15.5575,3.106,1.2372,1.0738,112.67,7.7614,6.9,
20/03/2017,19793.51953,64884,2373.469971,5413.310059,7429.799805,12052.90039,5012.160156,,24501.99023,3250.81,29518.74023,15.629,3.0812,1.2365,1.0739,112.59,7.7651,6.905,
21/03/2017,19535.19922,62980,2344.02002,5332.529785,7378.299805,11962.12988,5002.430176,19455.88086,24593.11914,3261.61,29485.44922,15.5975,3.084,1.2479,1.0811,111.9,7.7657,6.883,
22/03/2017,19666.58984,63521,2348.449951,5367.549805,7324.700195,11904.12012,4994.700195,19041.38086,24320.41016,3245.22,29167.67969,15.625,3.0863,1.2476,1.0797,111.06,7.7664,6.8785,
23/03/2017,19705.09961,63531,2345.959961,5355.140137,7340.700195,12039.67969,5032.759766,19085.31055,24327.69922,3248.55,29332.16016,15.6065,3.1348,1.2526,1.0783,111.12,7.7668,6.8843,
24/03/2017,,63854,2343.97998,5364,7336.799805,12064.26953,5020.899902,19262.5293,24358.26953,3269.45,29421.40039,15.6,3.1144,1.2491,1.0799,111.03,7.7669,6.8803,
27/03/2017,19801.71094,64308,2341.590088,5374.27002,7293.5,11996.07031,5017.430176,18985.58984,24193.69922,3266.96,29237.15039,15.5995,3.1197,1.2583,1.0865,110.48,7.7672,6.8687,
28/03/2017,20022.41992,64640,2358.570068,5407.209961,7343.399902,12149.41992,5046.200195,19202.86914,24345.86914,3252.95,29409.51953,15.5855,3.1298,1.2503,1.0813,110.56,7.7668,6.8779,
29/03/2017,20203.26953,65528,2361.129883,5430.27002,7373.700195,12203,5069.040039,19217.48047,24392.05078,3241.31,29531.42969,15.429,3.1175,1.2411,1.0767,111.05,7.7688,6.8879,
